"t_pred","a_pred","t_attr","area","term","resp_id","a_attr","t_expand","a_expand","term_factor"
NA,NA,"2","2","FYR3","SD67300",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD67671",NA,NA,NA,"6"
NA,NA,"2","3","FYR3","SD67710",NA,NA,NA,"6"
NA,NA,"2","1","FYR3","SD67718",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD67977",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD68509",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD68719",NA,NA,NA,"6"
NA,NA,"2","3","FYR3","SD68983",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD70091",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD70098",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD70457",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD70861",NA,NA,NA,"6"
NA,NA,NA,"2","FYR3","SD71016",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD71291",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD71318",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD71397",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD71845",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD72082",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD72107",NA,NA,NA,"6"
NA,NA,"0","3","FYR3","SD72313",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD72378",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD72713",NA,NA,NA,"6"
NA,NA,"0","3","FYR3","SD73013",NA,NA,NA,"6"
NA,NA,"0","3","FYR3","SD73470",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD74047",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD74354",NA,NA,NA,"6"
NA,NA,"2","3","FYR3","SD74808",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD75156",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD75270",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD75506",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD77170",NA,NA,NA,"6"
NA,NA,"2","3","FYR3","SD78061",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD78426",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD78481",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD78645",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD79028",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD79485",NA,NA,NA,"6"
NA,NA,"2","1","FYR3","SD79869",NA,NA,NA,"6"
NA,NA,NA,"2","FYR3","SD80029",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD80455",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD80519",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD80973",NA,NA,NA,"6"
NA,NA,"2","1","FYR3","SD81193",NA,NA,NA,"6"
NA,NA,"0","3","FYR3","SD81228",NA,NA,NA,"6"
NA,NA,"0","3","FYR3","SD81505",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD81648",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD82445",NA,NA,NA,"6"
NA,NA,"0","3","FYR3","SD82624",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD83030",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD83136",NA,NA,NA,"6"
NA,NA,"0","3","FYR3","SD83174",NA,NA,NA,"6"
NA,NA,"2","1","FYR3","SD83229",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD83277",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD84268",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD84467",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD84848",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD84871",NA,NA,NA,"6"
NA,NA,"0","3","FYR3","SD85414",NA,NA,NA,"6"
NA,NA,"0","3","FYR3","SD85899",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD86474",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD86978",NA,NA,NA,"6"
NA,NA,"2","1","FYR3","SD87082",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD87549",NA,NA,NA,"6"
NA,NA,"2","1","FYR3","SD87647",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD87738",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD88055",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD88868",NA,NA,NA,"6"
NA,NA,"2","1","FYR3","SD88989",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD88992",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD89398",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD89513",NA,NA,NA,"6"
NA,NA,"0","3","FYR3","SD89723",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD89736",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD90162",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD90308",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD90580",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD90664",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD90735",NA,NA,NA,"6"
NA,NA,"2","1","FYR3","SD91231",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD91310",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD92020",NA,NA,NA,"6"
NA,NA,"0","3","FYR3","SD92661",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD92849",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD93147",NA,NA,NA,"6"
NA,NA,"2","1","FYR3","SD93554",NA,NA,NA,"6"
NA,NA,"2","3","FYR3","SD94253",NA,NA,NA,"6"
NA,NA,"2","2","FYR3","SD94316",NA,NA,NA,"6"
NA,NA,"0","3","FYR3","SD94346",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD94523",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD94968",NA,NA,NA,"6"
NA,NA,"0","2","FYR3","SD95079",NA,NA,NA,"6"
NA,NA,"0","3","FYR3","SD97803",NA,NA,NA,"6"
NA,NA,"0","1","FYR3","SD97988",NA,NA,NA,"6"
NA,NA,"0","3","FYR3","SD98373",NA,NA,NA,"6"
NA,NA,"0","3","FYR3","SD98402",NA,NA,NA,"6"
NA,NA,"2","3","FYR3","SD99546",NA,NA,NA,"6"
NA,NA,NA,"2","SYR3","SD00154",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD00555",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD01025",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD01038",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD01360",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD01498",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD01856",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD02423",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD03049",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD03270",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD03402",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD03496",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD04383",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD04510",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD04687",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD05389",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD06410",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD07090",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD07283",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD07330",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD07664",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD08512",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD09095",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD09297",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD09384",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD09712",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD13471",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD13534",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD13688",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD14184",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD14290",NA,NA,NA,"7"
NA,NA,NA,"1","SYR3","SD14896",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD14927",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD15612",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD15943",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD15953",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD16193",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD16850",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD17208",NA,NA,NA,"7"
NA,NA,NA,"3","SYR3","SD17507",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD17542",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD18387",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD18451",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD18874",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD19303",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD19324",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD19883",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD19971",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD20822",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD21070",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD21934",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD22248",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD23096",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD23150",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD23460",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD25028",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD26107",NA,NA,NA,"7"
"2",NA,NA,"3","SYR3","SD26631",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD26796",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD26806",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD27291",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD27715",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD27743",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD27895",NA,NA,NA,"7"
"2",NA,NA,"3","SYR3","SD28361",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD28494",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD29602",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD29624",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD29890",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD29950",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD29992",NA,NA,NA,"7"
"2",NA,NA,"3","SYR3","SD30504",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD30666",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD30736",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD33158",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD33784",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD34269",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD34469",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD35410",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD36128",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD36234",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD37073",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD37112",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD37294",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD37551",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD37564",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD38159",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD38605",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD38662",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD38771",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD39043",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD39547",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD39838",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD40206",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD40748",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD40787",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD41199",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD41530",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD42558",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD42610",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD42969",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD42977",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD43287",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD44337",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD44511",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD45103",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD45395",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD45714",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD45833",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD46960",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD47963",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD48972",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD49450",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD49721",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD50412",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD52626",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD52732",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD52850",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD54181",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD54388",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD54585",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD54712",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD55288",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD55399",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD55765",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD55819",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD55837",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD57009",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD57278",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD57413",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD57429",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD57961",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD58654",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD58883",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD59411",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD61206",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD62059",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD62265",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD62306",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD62309",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD62571",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD62708",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD63315",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD64375",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD64638",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD64880",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD67118",NA,NA,NA,"7"
NA,NA,NA,"3","SYR3","SD67710",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD67771",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD68212",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD68509",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD70795",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD70861",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD70962",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD71291",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD71661",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD71845",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD72313",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD73062",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD73199",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD74539",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD74618",NA,NA,NA,"7"
NA,NA,NA,"3","SYR3","SD74625",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD74808",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD75506",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD76013",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD76100",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD76570",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD77116",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD77158",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD77170",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD77765",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD78481",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD78879",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD79028",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD79393",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD79627",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD80029",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD80519",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD80764",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD80973",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD81193",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD81505",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD81687",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD81716",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD82624",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD82637",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD83112",NA,NA,NA,"7"
"1",NA,NA,"2","SYR3","SD83298",NA,NA,NA,"7"
NA,NA,NA,"2","SYR3","SD83621",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD84848",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD84952",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD85235",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD85414",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD87273",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD87549",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD87738",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD88496",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD88989",NA,NA,NA,"7"
"2",NA,NA,"1","SYR3","SD88992",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD89241",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD89398",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD89513",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD89736",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD90549",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD90664",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD91071",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD91897",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD92081",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD92661",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD92711",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD94346",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD94523",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD95079",NA,NA,NA,"7"
NA,NA,NA,"3","SYR3","SD95583",NA,NA,NA,"7"
"0",NA,NA,"1","SYR3","SD95735",NA,NA,NA,"7"
"1",NA,NA,"1","SYR3","SD96689",NA,NA,NA,"7"
"0",NA,NA,"3","SYR3","SD97803",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD97929",NA,NA,NA,"7"
NA,NA,NA,"3","SYR3","SD98373",NA,NA,NA,"7"
"0",NA,NA,"2","SYR3","SD99009",NA,NA,NA,"7"
"1",NA,NA,"3","SYR3","SD99546",NA,NA,NA,"7"
